,Time,hpm5
648,3240,240.8
649,3245,239.3
650,3250,228.0
651,3255,232.7
652,3260,231.4
653,3265,228.1
654,3270,241.5
655,3275,240.6
656,3280,237.4
657,3285,240.5
658,3290,241.9
659,3295,244.8
660,3300,239.0
661,3305,237.4
662,3310,241.7
663,3315,243.8
664,3320,245.8
665,3325,239.9
666,3330,240.7
667,3335,245.3
668,3340,242.2
669,3345,241.7
670,3350,242.5
671,3355,241.4
672,3360,245.1
673,3365,238.1
674,3370,242.6
675,3375,237.3
676,3380,239.7
677,3385,245.1
678,3390,233.8
679,3395,241.2
680,3400,248.3
681,3405,232.3
682,3410,253.4
683,3415,246.3
684,3420,253.1
685,3425,247.7
686,3430,247.3
687,3435,255.3
688,3440,243.5
689,3445,246.7
690,3450,256.1
691,3455,244.4
692,3460,251.1
693,3465,236.3
694,3470,246.0
695,3475,232.9
696,3480,238.6
697,3485,230.0
698,3490,246.8
699,3495,247.3
700,3500,252.9
701,3505,243.0
702,3510,245.2
703,3515,257.5
704,3520,243.4
705,3525,249.5
706,3530,251.8
707,3535,240.7
708,3540,252.6
709,3545,235.6
710,3550,253.8
711,3555,249.7
712,3560,248.5
713,3565,253.1
714,3570,240.5
715,3575,257.3
716,3580,245.4
717,3585,245.1
718,3590,256.6
719,3595,235.9
720,3600,251.4
721,3605,246.7
722,3610,252.3
723,3615,246.7
724,3620,248.0
725,3625,257.6
726,3630,243.8
727,3635,247.1
728,3640,256.3
729,3645,239.9
730,3650,248.6
731,3655,244.6
732,3660,257.2
733,3665,249.7
734,3670,257.2
735,3675,245.3
736,3680,248.9
737,3685,248.6
738,3690,256.6
739,3695,244.3
740,3700,245.6
741,3705,240.8
742,3710,256.5
743,3715,247.3
744,3720,250.3
745,3725,256.4
746,3730,246.1
747,3735,251.2
748,3740,256.1
749,3745,244.3
750,3750,245.8
751,3755,246.9
752,3760,253.7
753,3765,240.5
754,3770,256.9
755,3775,246.1
756,3780,248.3
757,3785,257.3
758,3790,243.1
759,3795,247.3
760,3800,244.0
761,3805,254.0
762,3810,252.9
763,3815,246.2
764,3820,259.8
765,3825,245.8
766,3830,246.9
767,3835,257.0
768,3840,244.2
769,3845,249.8
770,3850,247.0
771,3855,254.8
772,3860,248.6
773,3865,249.2
774,3870,253.6
775,3875,247.1
776,3880,259.3
777,3885,246.8
778,3890,0
779,3895,253.1
780,3900,244.4
781,3905,256.6
782,3910,241.0
783,3915,243.1
784,3920,257.4
785,3925,246.8
786,3930,245.9
787,3935,256.1
788,3940,243.8
789,3945,253.1
790,3950,234.3
791,3955,239.2
792,3960,241.6
793,3965,233.4
794,3970,244.1
795,3975,237.3
796,3980,251.5
797,3985,241.3
798,3990,229.8
799,3995,237.4
800,4000,242.7
801,4005,238.3
802,4010,249.3
803,4015,258.8
804,4020,248.0
805,4025,244.2
806,4030,252.3
807,4035,246.3
808,4040,244.3
809,4045,256.5
810,4050,243.3
811,4055,252.2
812,4060,248.4
813,4065,246.0
814,4070,245.2
815,4075,257.2
816,4080,244.7
817,4085,248.5
818,4090,258.1
819,4095,245.0
820,4100,257.2
821,4105,242.0
822,4110,246.0
823,4115,252.0
824,4120,243.8
825,4125,243.9
826,4130,258.1
827,4135,246.6
828,4140,243.7
829,4145,258.6
830,4150,246.5
831,4155,253.5
832,4160,243.7
833,4165,239.8
834,4170,257.9
835,4175,239.6
836,4180,241.9
837,4185,243.3
838,4190,256.5
839,4195,242.9
840,4200,257.7
841,4205,245.3
842,4210,244.0
843,4215,257.3
844,4220,246.1
845,4225,253.4
846,4230,238.2
847,4235,254.6
848,4240,240.6
849,4245,254.5
850,4250,244.3
851,4255,241.8
852,4260,257.2
853,4265,240.4
854,4270,250.4
855,4275,250.6
856,4280,246.3
857,4285,244.6
858,4290,252.3
859,4295,246.3
860,4300,245.8
861,4305,256.7
862,4310,240.6
863,4315,253.2
864,4320,251.5
865,4325,243.5
866,4330,258.6
867,4335,243.3
868,4340,247.2
869,4345,241.7
870,4350,257.7
871,4355,248.8
872,4360,258.6
873,4365,248.2
874,4370,258.0
875,4375,248.4
876,4380,241.0
877,4385,246.3
878,4390,237.3
879,4395,257.1
880,4400,242.2
881,4405,251.3
882,4410,253.3
883,4415,246.5
884,4420,257.5
885,4425,241.6
886,4430,246.0
887,4435,257.5
888,4440,243.8
889,4445,247.0
890,4450,253.8
891,4455,252.9
892,4460,240.3
893,4465,255.9
894,4470,229.8
895,4475,246.1
896,4480,258.2
897,4485,243.9
898,4490,253.8
899,4495,239.9
900,4500,246.6
901,4505,242.5
902,4510,250.1
903,4515,246.1
904,4520,243.5
905,4525,236.1
906,4530,236.3
907,4535,250.4
908,4540,241.3
909,4545,245.4
910,4550,247.4
911,4555,242.7
912,4560,245.9
913,4565,246.8
914,4570,246.8
915,4575,239.9
916,4580,250.2
917,4585,245.3
918,4590,248.4
919,4595,238.1
920,4600,245.9
921,4605,254.1
922,4610,246.8
923,4615,238.2
924,4620,246.3
925,4625,248.8
926,4630,243.8
927,4635,238.4
928,4640,247.5
929,4645,242.4
930,4650,249.6
931,4655,240.4
932,4660,247.0
933,4665,244.3
934,4670,244.5
935,4675,237.6
936,4680,255.5
937,4685,249.9
938,4690,239.2
939,4695,244.0
940,4700,250.4
941,4705,245.3
942,4710,245.2
943,4715,243.8
944,4720,245.6
945,4725,250.1
946,4730,242.0
947,4735,237.7
948,4740,243.8
949,4745,234.6
950,4750,239.9
951,4755,237.5
952,4760,250.5
953,4765,246.5
954,4770,239.7
955,4775,248.0
956,4780,238.8
957,4785,245.3
958,4790,244.2
959,4795,257.2
960,4800,245.3
961,4805,248.9
962,4810,255.6
963,4815,244.1
964,4820,256.4
965,4825,245.2
966,4830,248.3
967,4835,241.3
968,4840,257.3
969,4845,243.2
970,4850,258.7
971,4855,245.7
972,4860,243.7
973,4865,258.1
974,4870,242.2
975,4875,246.3
976,4880,240.1
977,4885,257.9
978,4890,245.6
979,4895,257.7
980,4900,248.4
981,4905,245.4
982,4910,258.0
983,4915,241.6
984,4920,247.5
985,4925,251.9
986,4930,253.5
987,4935,242.2
988,4940,257.4
989,4945,246.9
990,4950,246.6
991,4955,239.6
992,4960,258.6
993,4965,245.8
994,4970,257.3
995,4975,246.4
996,4980,247.9
997,4985,255.0
998,4990,241.2
999,4995,246.6
1000,5000,257.5
1001,5005,246.7
1002,5010,246.1
1003,5015,257.5
1004,5020,245.8
1005,5025,252.4
1006,5030,239.6
1007,5035,255.5
1008,5040,244.1
1009,5045,257.1
1010,5050,244.7
1011,5055,251.9
1012,5060,249.9
1013,5065,242.1
1014,5070,247.9
1015,5075,256.3
1016,5080,247.1
1017,5085,247.1
1018,5090,257.5
1019,5095,259.5
1020,5100,245.6
1021,5105,231.4
1022,5110,256.8
1023,5115,241.0
1024,5120,256.7
1025,5125,247.4
1026,5130,257.0
1027,5135,249.0
1028,5140,246.3
1029,5145,236.9
1030,5150,230.5
1031,5155,241.7
1032,5160,232.1
1033,5165,241.8
1034,5170,240.8
1035,5175,241.1
1036,5180,245.1
1037,5185,242.4
1038,5190,240.6
1039,5195,245.1
1040,5200,237.5
1041,5205,244.6
1042,5210,246.3
1043,5215,242.1
1044,5220,242.8
1045,5225,242.7
1046,5230,247.2
1047,5235,236.7
1048,5240,245.6
1049,5245,243.7
1050,5250,247.1
1051,5255,242.8
1052,5260,240.5
1053,5265,250.2
1054,5270,241.4
1055,5275,238.3
1056,5280,249.3
1057,5285,0
1058,5290,241.9
1059,5295,245.7
1060,5300,245.8
1061,5305,242.6
1062,5310,244.0
1063,5315,245.6
1064,5320,243.7
1065,5325,247.6
1066,5330,244.2
1067,5335,244.2
1068,5340,229.5
1069,5345,239.1
1070,5350,237.0
1071,5355,243.9
1072,5360,233.6
1073,5365,255.1
1074,5370,247.5
1075,5375,235.2
1076,5380,241.9
1077,5385,229.9
1078,5390,246.1
1079,5395,247.2
1080,5400,251.7
1081,5405,244.1
1082,5410,251.5
1083,5415,245.4
1084,5420,245.2
1085,5425,254.4
1086,5430,248.5
1087,5435,245.9
1088,5440,256.0
1089,5445,232.3
1090,5450,256.7
1091,5455,240.9
1092,5460,249.7
1093,5465,252.8
1094,5470,0
1095,5475,247.1
1096,5480,252.1
1097,5485,240.9
1098,5490,245.2
1099,5495,235.3
1100,5500,256.8
1101,5505,240.3
1102,5510,244.4
1103,5515,256.8
1104,5520,240.4
1105,5525,241.5
1106,5530,256.8
1107,5535,239.7
