,Time,hpm8
1088,5440,148.9
1089,5445,149.1
1090,5450,148.9
1091,5455,149.1
1092,5460,149.0
1093,5465,149.0
1094,5470,148.9
1095,5475,149.0
1096,5480,149.0
1097,5485,149.2
1098,5490,148.9
1099,5495,149.3
1100,5500,148.9
1101,5505,149.2
1102,5510,149.0
1103,5515,149.3
1104,5520,148.9
1105,5525,149.1
1106,5530,148.9
1107,5535,149.0
1108,5540,149.0
1109,5545,149.1
1110,5550,149.1
1111,5555,149.1
1112,5560,149.1
1113,5565,149.0
1114,5570,149.1
1115,5575,149.1
1116,5580,149.2
1117,5585,149.0
1118,5590,149.1
1119,5595,149.1
1120,5600,149.2
1121,5605,149.2
1122,5610,149.2
1123,5615,149.0
1124,5620,149.1
1125,5625,149.0
1126,5630,149.2
1127,5635,149.3
1128,5640,149.3
1129,5645,149.1
1130,5650,149.2
1131,5655,149.1
1132,5660,149.2
1133,5665,149.2
1134,5670,149.3
1135,5675,149.2
1136,5680,149.2
1137,5685,149.1
1138,5690,149.2
1139,5695,149.3
1140,5700,149.4
1141,5705,149.3
1142,5710,149.2
1143,5715,149.3
1144,5720,149.3
1145,5725,149.7
1146,5730,149.4
1147,5735,149.5
1148,5740,149.4
1149,5745,149.4
1150,5750,149.3
1151,5755,149.5
1152,5760,149.5
1153,5765,149.3
1154,5770,149.1
1155,5775,149.2
1156,5780,149.3
1157,5785,149.2
1158,5790,149.4
1159,5795,149.5
1160,5800,149.3
1161,5805,149.4
1162,5810,149.2
1163,5815,149.6
1164,5820,149.4
1165,5825,149.4
1166,5830,149.4
1167,5835,149.4
1168,5840,149.5
1169,5845,149.5
1170,5850,149.6
1171,5855,149.5
1172,5860,149.6
1173,5865,149.5
1174,5870,149.5
1175,5875,149.7
1176,5880,149.6
1177,5885,149.7
1178,5890,149.4
1179,5895,149.7
1180,5900,149.4
1181,5905,149.8
1182,5910,149.5
1183,5915,149.9
1184,5920,149.5
1185,5925,149.7
1186,5930,149.5
1187,5935,149.8
1188,5940,149.6
1189,5945,149.7
1190,5950,149.4
1191,5955,149.8
1192,5960,149.5
1193,5965,149.8
1194,5970,149.7
1195,5975,149.7
1196,5980,149.5
1197,5985,149.7
1198,5990,149.5
1199,5995,149.8
1200,6000,149.6
1201,6005,149.5
1202,6010,149.5
1203,6015,149.5
1204,6020,149.6
1205,6025,149.8
1206,6030,149.6
1207,6035,149.7
1208,6040,149.5
1209,6045,149.6
1210,6050,149.5
1211,6055,149.7
1212,6060,149.6
1213,6065,149.6
1214,6070,149.4
1215,6075,149.5
1216,6080,149.5
1217,6085,149.5
1218,6090,149.5
1219,6095,149.6
1220,6100,149.5
1221,6105,149.4
1222,6110,149.4
1223,6115,149.7
1224,6120,149.5
1225,6125,149.6
1226,6130,149.4
1227,6135,149.6
1228,6140,149.2
1229,6145,149.3
1230,6150,149.5
1231,6155,149.5
1232,6160,149.5
1233,6165,149.4
1234,6170,149.4
1235,6175,149.4
1236,6180,149.3
1237,6185,149.3
1238,6190,149.5
1239,6195,149.3
1240,6200,149.4
1241,6205,149.2
1242,6210,149.6
1243,6215,149.5
1244,6220,149.4
1245,6225,149.4
1246,6230,149.4
1247,6235,149.3
1248,6240,149.5
1249,6245,149.5
1250,6250,149.4
1251,6255,149.3
1252,6260,149.4
1253,6265,149.4
1254,6270,149.5
1255,6275,149.4
1256,6280,149.3
1257,6285,149.4
1258,6290,149.4
1259,6295,149.4
1260,6300,149.4
1261,6305,149.3
1262,6310,149.3
1263,6315,149.4
1264,6320,149.3
1265,6325,149.5
1266,6330,149.5
1267,6335,151.8
1268,6340,150.5
1269,6345,149.3
1270,6350,149.2
1271,6355,149.5
1272,6360,149.6
1273,6365,149.5
1274,6370,149.4
1275,6375,149.3
1276,6380,149.4
1277,6385,149.6
1278,6390,149.6
1279,6395,149.6
1280,6400,149.3
1281,6405,149.6
1282,6410,149.4
1283,6415,149.8
1284,6420,149.5
1285,6425,149.7
1286,6430,149.4
1287,6435,149.8
1288,6440,149.4
1289,6445,149.8
1290,6450,149.6
1291,6455,149.9
1292,6460,149.7
1293,6465,149.7
1294,6470,149.7
1295,6475,149.7
1296,6480,149.8
1297,6485,149.6
1298,6490,149.8
1299,6495,149.6
1300,6500,149.7
1301,6505,149.7
1302,6510,149.9
1303,6515,150.0
1304,6520,149.6
1305,6525,149.8
1306,6530,149.7
1307,6535,149.9
1308,6540,149.7
1309,6545,149.8
1310,6550,149.7
1311,6555,149.8
1312,6560,149.6
1313,6565,149.9
1314,6570,149.8
1315,6575,150.1
1316,6580,149.7
1317,6585,149.9
1318,6590,149.6
1319,6595,150.0
1320,6600,149.8
1321,6605,149.7
1322,6610,149.7
1323,6615,149.8
1324,6620,149.5
1325,6625,155.3
1326,6630,149.8
1327,6635,150.2
1328,6640,149.7
1329,6645,150.0
1330,6650,149.8
1331,6655,150.2
1332,6660,149.7
1333,6665,150.0
1334,6670,149.7
1335,6675,149.9
1336,6680,149.7
1337,6685,149.9
1338,6690,149.8
1339,6695,150.1
1340,6700,149.7
1341,6705,149.9
1342,6710,149.7
1343,6715,150.1
1344,6720,149.7
1345,6725,149.8
1346,6730,149.9
1347,6735,149.8
1348,6740,149.9
1349,6745,149.9
1350,6750,150.0
1351,6755,150.0
1352,6760,149.6
1353,6765,150.0
1354,6770,149.6
1355,6775,150.0
1356,6780,149.8
1357,6785,150.0
1358,6790,149.8
1359,6795,149.9
1360,6800,149.7
1361,6805,150.5
1362,6810,149.8
1363,6815,150.1
1364,6820,149.8
1365,6825,149.9
1366,6830,149.8
1367,6835,150.1
1368,6840,149.8
1369,6845,149.8
1370,6850,149.7
1371,6855,149.8
1372,6860,149.7
1373,6865,150.0
1374,6870,149.8
1375,6875,149.9
1376,6880,149.8
1377,6885,149.8
1378,6890,149.8
1379,6895,149.9
1380,6900,149.9
1381,6905,149.8
1382,6910,149.9
1383,6915,149.8
1384,6920,149.8
1385,6925,149.9
1386,6930,149.9
1387,6935,150.1
1388,6940,149.8
1389,6945,149.8
1390,6950,149.8
1391,6955,149.9
1392,6960,149.8
1393,6965,150.0
1394,6970,149.8
1395,6975,149.9
1396,6980,149.9
1397,6985,149.9
1398,6990,149.8
1399,6995,150.0
1400,7000,149.7
1401,7005,149.9
